year,state,state_po,county,candidate,party,candidatevotes,totalvotes
2000,Wisconsin,WI,Dane,Al Gore,democrat,142317.0,232739
2000,Wisconsin,WI,Dane,George W. Bush,republican,75790.0,232739
2000,Wisconsin,WI,Dane,Ralph Nader,green,13030.0,232739
2000,Wisconsin,WI,Dodge,Al Gore,democrat,14580.0,37701
2000,Wisconsin,WI,Dodge,George W. Bush,republican,21684.0,37701
2000,Wisconsin,WI,Dodge,Ralph Nader,green,1098.0,37701
2000,Wisconsin,WI,Door,Al Gore,democrat,6560.0,15220
2000,Wisconsin,WI,Door,George W. Bush,republican,7810.0,15220
2000,Wisconsin,WI,Door,Ralph Nader,green,709.0,15220
2000,Wisconsin,WI,Douglas,Al Gore,democrat,13593.0,21706
2000,Wisconsin,WI,Douglas,George W. Bush,republican,6930.0,21706
2000,Wisconsin,WI,Douglas,Ralph Nader,green,975.0,21706
2000,Wisconsin,WI,Dunn,Al Gore,democrat,9172.0,19330
2000,Wisconsin,WI,Dunn,George W. Bush,republican,8911.0,19330
2000,Wisconsin,WI,Dunn,Ralph Nader,green,1109.0,19330
2000,Wisconsin,WI,Eau Claire,Al Gore,democrat,24078.0,47875
2000,Wisconsin,WI,Eau Claire,George W. Bush,republican,20921.0,47875
2000,Wisconsin,WI,Eau Claire,Ralph Nader,green,2461.0,47875
2000,Wisconsin,WI,Florence,Al Gore,democrat,816.0,2405
2000,Wisconsin,WI,Florence,George W. Bush,republican,1528.0,2405
2000,Wisconsin,WI,Florence,Ralph Nader,green,48.0,2405
2000,Wisconsin,WI,Fond du Lac,Al Gore,democrat,18181.0,46589
2000,Wisconsin,WI,Fond du Lac,George W. Bush,republican,26548.0,46589
2000,Wisconsin,WI,Fond du Lac,Ralph Nader,green,1389.0,46589
2000,Wisconsin,WI,Forest,Al Gore,democrat,2158.0,4716
2000,Wisconsin,WI,Forest,George W. Bush,republican,2404.0,4716
2000,Wisconsin,WI,Forest,Ralph Nader,green,126.0,4716
2000,Wisconsin,WI,Grant,Al Gore,democrat,10691.0,21956
2000,Wisconsin,WI,Grant,George W. Bush,republican,10240.0,21956
2000,Wisconsin,WI,Grant,Ralph Nader,green,858.0,21956
2000,Wisconsin,WI,Green,Al Gore,democrat,7863.0,15276
2000,Wisconsin,WI,Green,George W. Bush,republican,6790.0,15276
2000,Wisconsin,WI,Green,Ralph Nader,green,493.0,15276
2000,Wisconsin,WI,Green Lake,Al Gore,democrat,3301.0,9107
2000,Wisconsin,WI,Green Lake,George W. Bush,republican,5451.0,9107
2000,Wisconsin,WI,Green Lake,Ralph Nader,green,282.0,9107
2000,Wisconsin,WI,Iowa,Al Gore,democrat,5842.0,10541
2000,Wisconsin,WI,Iowa,George W. Bush,republican,4221.0,10541
2000,Wisconsin,WI,Iowa,Ralph Nader,green,429.0,10541
2000,Wisconsin,WI,Iron,Al Gore,democrat,1620.0,3507
2000,Wisconsin,WI,Iron,George W. Bush,republican,1734.0,3507
2000,Wisconsin,WI,Iron,Ralph Nader,green,134.0,3507
2000,Wisconsin,WI,Jackson,Al Gore,democrat,4380.0,8417
2000,Wisconsin,WI,Jackson,George W. Bush,republican,3670.0,8417
2000,Wisconsin,WI,Jackson,Ralph Nader,green,290.0,8417
2000,Wisconsin,WI,Jefferson,Al Gore,democrat,15203.0,36099
2000,Wisconsin,WI,Jefferson,George W. Bush,republican,19204.0,36099
2000,Wisconsin,WI,Jefferson,Ralph Nader,green,1361.0,36099
2000,Wisconsin,WI,Juneau,Al Gore,democrat,4813.0,10218
2000,Wisconsin,WI,Juneau,George W. Bush,republican,4910.0,10218
2000,Wisconsin,WI,Juneau,Ralph Nader,green,297.0,10218
2000,Wisconsin,WI,Kenosha,Al Gore,democrat,32429.0,63709
2000,Wisconsin,WI,Kenosha,George W. Bush,republican,28891.0,63709
2000,Wisconsin,WI,Kenosha,Ralph Nader,green,1852.0,63709
2000,Wisconsin,WI,Kewaunee,Al Gore,democrat,4670.0,10084
2000,Wisconsin,WI,Kewaunee,George W. Bush,republican,4883.0,10084
2000,Wisconsin,WI,Kewaunee,Ralph Nader,green,388.0,10084
2000,Wisconsin,WI,La Crosse,Al Gore,democrat,28455.0,55559
2000,Wisconsin,WI,La Crosse,George W. Bush,republican,24327.0,55559
2000,Wisconsin,WI,La Crosse,Ralph Nader,green,2272.0,55559
2000,Wisconsin,WI,Lafayette,Al Gore,democrat,3710.0,7263
2000,Wisconsin,WI,Lafayette,George W. Bush,republican,3336.0,7263
2000,Wisconsin,WI,Lafayette,Ralph Nader,green,185.0,7263
2000,Wisconsin,WI,Langlade,Al Gore,democrat,4199.0,9721
2000,Wisconsin,WI,Langlade,George W. Bush,republican,5125.0,9721
2000,Wisconsin,WI,Langlade,Ralph Nader,green,261.0,9721
2000,Wisconsin,WI,Lincoln,Al Gore,democrat,6664.0,14239
2000,Wisconsin,WI,Lincoln,George W. Bush,republican,6727.0,14239
2000,Wisconsin,WI,Lincoln,Ralph Nader,green,509.0,14239
2000,Wisconsin,WI,Manitowoc,Al Gore,democrat,17667.0,38824
2000,Wisconsin,WI,Manitowoc,George W. Bush,republican,19358.0,38824
2000,Wisconsin,WI,Manitowoc,Ralph Nader,green,1301.0,38824
2000,Wisconsin,WI,Marathon,Al Gore,democrat,26546.0,58374
2000,Wisconsin,WI,Marathon,George W. Bush,republican,28883.0,58374
2000,Wisconsin,WI,Marathon,Ralph Nader,green,2021.0,58374
2000,Wisconsin,WI,Marinette,Al Gore,democrat,8676.0,19921
2000,Wisconsin,WI,Marinette,George W. Bush,republican,10535.0,19921
2000,Wisconsin,WI,Marinette,Ralph Nader,green,504.0,19921
2000,Wisconsin,WI,Marquette,Al Gore,democrat,3437.0,7194
2000,Wisconsin,WI,Marquette,George W. Bush,republican,3522.0,7194
2000,Wisconsin,WI,Marquette,Ralph Nader,green,195.0,7194
2000,Wisconsin,WI,Menominee,Al Gore,democrat,949.0,1233
2000,Wisconsin,WI,Menominee,George W. Bush,republican,225.0,1233
2000,Wisconsin,WI,Menominee,Ralph Nader,green,47.0,1233
2000,Wisconsin,WI,Milwaukee,Al Gore,democrat,252329.0,433537
2000,Wisconsin,WI,Milwaukee,George W. Bush,republican,163491.0,433537
2000,Wisconsin,WI,Milwaukee,Ralph Nader,green,13953.0,433537
2000,Wisconsin,WI,Monroe,Al Gore,democrat,7460.0,16335
2000,Wisconsin,WI,Monroe,George W. Bush,republican,8217.0,16335
2000,Wisconsin,WI,Monroe,Ralph Nader,green,489.0,16335
2000,Wisconsin,WI,Oconto,Al Gore,democrat,7260.0,16596
2000,Wisconsin,WI,Oconto,George W. Bush,republican,8706.0,16596
2000,Wisconsin,WI,Oconto,Ralph Nader,green,437.0,16596
2000,Wisconsin,WI,Oneida,Al Gore,democrat,8339.0,18891
2000,Wisconsin,WI,Oneida,George W. Bush,republican,9512.0,18891
2000,Wisconsin,WI,Oneida,Ralph Nader,green,805.0,18891
2000,Wisconsin,WI,Outagamie,Al Gore,democrat,32735.0,75742
2000,Wisconsin,WI,Outagamie,George W. Bush,republican,39460.0,75742
2000,Wisconsin,WI,Outagamie,Ralph Nader,green,2583.0,75742
2000,Wisconsin,WI,Ozaukee,Al Gore,democrat,15030.0,47751
2000,Wisconsin,WI,Ozaukee,George W. Bush,republican,31155.0,47751
2000,Wisconsin,WI,Ozaukee,Ralph Nader,green,1235.0,47751
2000,Wisconsin,WI,Pepin,Al Gore,democrat,1854.0,3664
2000,Wisconsin,WI,Pepin,George W. Bush,republican,1631.0,3664
2000,Wisconsin,WI,Pepin,Ralph Nader,green,152.0,3664
2000,Wisconsin,WI,Pierce,Al Gore,democrat,8559.0,17962
2000,Wisconsin,WI,Pierce,George W. Bush,republican,8169.0,17962
2000,Wisconsin,WI,Pierce,Ralph Nader,green,1076.0,17962
2000,Wisconsin,WI,Polk,Al Gore,democrat,8961.0,19762
2000,Wisconsin,WI,Polk,George W. Bush,republican,9557.0,19762
2000,Wisconsin,WI,Polk,Ralph Nader,green,1084.0,19762
2000,Wisconsin,WI,Portage,Al Gore,democrat,17942.0,33760
2000,Wisconsin,WI,Portage,George W. Bush,republican,13214.0,33760
2000,Wisconsin,WI,Portage,Ralph Nader,green,2143.0,33760
2000,Wisconsin,WI,Price,Al Gore,democrat,3413.0,7930
2000,Wisconsin,WI,Price,George W. Bush,republican,4136.0,7930
2000,Wisconsin,WI,Price,Ralph Nader,green,313.0,7930
2000,Wisconsin,WI,Racine,Al Gore,democrat,41563.0,88865
2000,Wisconsin,WI,Racine,George W. Bush,republican,44014.0,88865
2000,Wisconsin,WI,Racine,Ralph Nader,green,2436.0,88865
2000,Wisconsin,WI,Richland,Al Gore,democrat,3837.0,8293
2000,Wisconsin,WI,Richland,George W. Bush,republican,3994.0,8293
2000,Wisconsin,WI,Richland,Ralph Nader,green,388.0,8293
2000,Wisconsin,WI,Rock,Al Gore,democrat,40472.0,70404
2000,Wisconsin,WI,Rock,George W. Bush,republican,27467.0,70404
2000,Wisconsin,WI,Rock,Ralph Nader,green,1980.0,70404
2000,Wisconsin,WI,Rusk,Al Gore,democrat,3161.0,7366
2000,Wisconsin,WI,Rusk,George W. Bush,republican,3758.0,7366
2000,Wisconsin,WI,Rusk,Ralph Nader,green,346.0,7366
2000,Wisconsin,WI,St. Croix,Al Gore,democrat,13077.0,29954
2000,Wisconsin,WI,St. Croix,George W. Bush,republican,15240.0,29954
2000,Wisconsin,WI,St. Croix,Ralph Nader,green,1369.0,29954
2000,Wisconsin,WI,Sauk,Al Gore,democrat,13035.0,25653
2000,Wisconsin,WI,Sauk,George W. Bush,republican,11586.0,25653
2000,Wisconsin,WI,Sauk,Ralph Nader,green,858.0,25653
2000,Wisconsin,WI,Sawyer,Al Gore,democrat,3333.0,7767
2000,Wisconsin,WI,Sawyer,George W. Bush,republican,3972.0,7767
2000,Wisconsin,WI,Sawyer,Ralph Nader,green,398.0,7767
2000,Wisconsin,WI,Shawano,Al Gore,democrat,7335.0,17603
2000,Wisconsin,WI,Shawano,George W. Bush,republican,9548.0,17603
2000,Wisconsin,WI,Shawano,Ralph Nader,green,532.0,17603
2000,Wisconsin,WI,Sheboygan,Al Gore,democrat,23569.0,55201
2000,Wisconsin,WI,Sheboygan,George W. Bush,republican,29648.0,55201
2000,Wisconsin,WI,Sheboygan,Ralph Nader,green,1487.0,55201
2000,Wisconsin,WI,Taylor,Al Gore,democrat,3254.0,8992
2000,Wisconsin,WI,Taylor,George W. Bush,republican,5278.0,8992
2000,Wisconsin,WI,Taylor,Ralph Nader,green,318.0,8992
2000,Wisconsin,WI,Trempealeau,Al Gore,democrat,6678.0,12168
2000,Wisconsin,WI,Trempealeau,George W. Bush,republican,5002.0,12168
2000,Wisconsin,WI,Trempealeau,Ralph Nader,green,409.0,12168
2000,Wisconsin,WI,Vernon,Al Gore,democrat,6577.0,13044
2000,Wisconsin,WI,Vernon,George W. Bush,republican,5684.0,13044
2000,Wisconsin,WI,Vernon,Ralph Nader,green,676.0,13044
2000,Wisconsin,WI,Vilas,Al Gore,democrat,4706.0,12322
2000,Wisconsin,WI,Vilas,George W. Bush,republican,6958.0,12322
2000,Wisconsin,WI,Vilas,Ralph Nader,green,557.0,12322
2000,Wisconsin,WI,Walworth,Al Gore,democrat,15492.0,40458
2000,Wisconsin,WI,Walworth,George W. Bush,republican,22982.0,40458
2000,Wisconsin,WI,Walworth,Ralph Nader,green,1582.0,40458
2000,Wisconsin,WI,Washburn,Al Gore,democrat,3695.0,8045
2000,Wisconsin,WI,Washburn,George W. Bush,republican,3912.0,8045
