Location,Total_Votes_2004,2004_republican_votes,2004_democrat_votes,State_Code
"Oklahoma, Jefferson",2603,1546.0,1057.0,OK
"Oklahoma, Johnston",4348,2635.0,1713.0,OK
"Oklahoma, Kay",20078,14121.0,5957.0,OK
"Oklahoma, Kingfisher",6652,5630.0,1022.0,OK
"Oklahoma, Kiowa",4023,2610.0,1413.0,OK
"Oklahoma, Latimer",4480,2535.0,1945.0,OK
"Oklahoma, Le Flore",17424,10683.0,6741.0,OK
"Oklahoma, Lincoln",14190,10149.0,4041.0,OK
"Oklahoma, Logan",16343,11474.0,4869.0,OK
"Oklahoma, Love",3833,2295.0,1538.0,OK
"Oklahoma, Major",3659,3122.0,537.0,OK
"Oklahoma, Marshall",5451,3363.0,2088.0,OK
"Oklahoma, Mayes",16879,9946.0,6933.0,OK
"Oklahoma, McClain",13783,10041.0,3742.0,OK
"Oklahoma, McCurtain",11156,7472.0,3684.0,OK
"Oklahoma, McIntosh",9180,4692.0,4488.0,OK
"Oklahoma, Murray",5795,3665.0,2130.0,OK
"Oklahoma, Muskogee",27709,15124.0,12585.0,OK
"Oklahoma, Noble",5328,3993.0,1335.0,OK
"Oklahoma, Nowata",4465,2805.0,1660.0,OK
"Oklahoma, Okfuskee",4285,2542.0,1743.0,OK
"Oklahoma, Oklahoma",272039,174741.0,97298.0,OK
"Oklahoma, Okmulgee",15730,8363.0,7367.0,OK
"Oklahoma, Osage",19535,11467.0,8068.0,OK
"Oklahoma, Ottawa",12529,7443.0,5086.0,OK
"Oklahoma, Pawnee",6976,4412.0,2564.0,OK
"Oklahoma, Payne",29661,19560.0,10101.0,OK
"Oklahoma, Pittsburg",18586,11134.0,7452.0,OK
"Oklahoma, Pontotoc",14812,9647.0,5165.0,OK
"Oklahoma, Pottawatomie",25853,17215.0,8638.0,OK
"Oklahoma, Pushmataha",4797,2863.0,1934.0,OK
"Oklahoma, Roger Mills",1770,1388.0,382.0,OK
"Oklahoma, Rogers",36894,24976.0,11918.0,OK
"Oklahoma, Seminole",9272,5624.0,3648.0,OK
"Oklahoma, Sequoyah",14775,8865.0,5910.0,OK
"Oklahoma, Stephens",19161,13646.0,5515.0,OK
"Oklahoma, Texas",6466,5450.0,1016.0,OK
"Oklahoma, Tillman",3448,2273.0,1175.0,OK
"Oklahoma, Tulsa",253672,163452.0,90220.0,OK
"Oklahoma, Wagoner",28238,19081.0,9157.0,OK
"Oklahoma, Washington",23413,16551.0,6862.0,OK
"Oklahoma, Washita",5045,3705.0,1340.0,OK
"Oklahoma, Woods",4098,3166.0,932.0,OK
"Oklahoma, Woodward",7651,6193.0,1458.0,OK
"Oregon, Baker",9034,6253.0,2616.0,OR
"Oregon, Benton",45735,18460.0,26515.0,OR
"Oregon, Clackamas",195000,97691.0,95129.0,OR
"Oregon, Clatsop",19309,8503.0,10461.0,OR
"Oregon, Columbia",24917,11868.0,12563.0,OR
"Oregon, Coos",33362,18291.0,14393.0,OR
"Oregon, Crook",10051,6830.0,3024.0,OR
"Oregon, Curry",12799,7332.0,5220.0,OR
"Oregon, Deschutes",74048,41757.0,31179.0,OR
"Oregon, Douglas",54984,35956.0,18089.0,OR
"Oregon, Gilliam",1138,755.0,370.0,OR
"Oregon, Grant",4061,3204.0,780.0,OR
"Oregon, Harney",3702,2815.0,839.0,OR
"Oregon, Hood River",9859,4124.0,5587.0,OR
"Oregon, Jackson",102189,56519.0,44366.0,OR
"Oregon, Jefferson",8115,4762.0,3243.0,OR
"Oregon, Josephine",42275,26241.0,15214.0,OR
"Oregon, Klamath",31515,22733.0,8264.0,OR
"Oregon, Lake",3905,3039.0,802.0,OR
"Oregon, Lane",185872,75007.0,107769.0,OR
"Oregon, Lincoln",24325,10160.0,13753.0,OR
"Oregon, Linn",52041,31260.0,19940.0,OR
"Oregon, Malheur",10846,8123.0,2577.0,OR
"Oregon, Marion",129619,69900.0,57671.0,OR
"Oregon, Morrow",4149,2732.0,1361.0,OR
"Oregon, Multnomah",362694,98439.0,259585.0,OR
"Oregon, Polk",35489,19508.0,15484.0,OR
"Oregon, Sherman",1104,694.0,390.0,OR
"Oregon, Tillamook",13951,7003.0,6750.0,OR
"Oregon, Umatilla",26322,17068.0,8884.0,OR
"Oregon, Union",13519,8879.0,4428.0,OR
"Oregon, Wallowa",4521,3132.0,1269.0,OR
"Oregon, Wasco",12002,6119.0,5691.0,OR
"Oregon, Washington",231308,107223.0,121140.0,OR
"Oregon, Wheeler",880,612.0,245.0,OR
"Oregon, Yamhill",42142,23839.0,17572.0,OR
"Pennsylvania, Adams",42228,28247.0,13764.0,PA
"Pennsylvania, Allegheny",645469,271925.0,368912.0,PA
"Pennsylvania, Armstrong",31097,18925.0,12025.0,PA
"Pennsylvania, Beaver",82543,39916.0,42146.0,PA
"Pennsylvania, Bedford",22679,16606.0,6016.0,PA
"Pennsylvania, Berks",164487,87122.0,76309.0,PA
"Pennsylvania, Blair",54178,35751.0,18105.0,PA
"Pennsylvania, Bradford",25652,16942.0,8590.0,PA
"Pennsylvania, Bucks",319816,154469.0,163438.0,PA
"Pennsylvania, Butler",85425,54959.0,30090.0,PA
"Pennsylvania, Cambria",66983,34048.0,32591.0,PA
"Pennsylvania, Cameron",2406,1599.0,794.0,PA
"Pennsylvania, Carbon",25043,12519.0,12223.0,PA
"Pennsylvania, Centre",64253,33133.0,30733.0,PA
"Pennsylvania, Chester",230823,120036.0,109708.0,PA
"Pennsylvania, Clarion",17184,11063.0,6049.0,PA
"Pennsylvania, Clearfield",34233,20533.0,13518.0,PA
"Pennsylvania, Clinton",13967,8035.0,5823.0,PA
"Pennsylvania, Columbia",26869,16052.0,10679.0,PA
"Pennsylvania, Crawford",38322,21965.0,16013.0,PA
"Pennsylvania, Cumberland",106082,67648.0,37928.0,PA
"Pennsylvania, Dauphin",121208,65296.0,55299.0,PA
"Pennsylvania, Delaware",284538,120425.0,162601.0,PA
"Pennsylvania, Elk",14550,7872.0,6602.0,PA
"Pennsylvania, Erie",125898,57372.0,67921.0,PA
"Pennsylvania, Fayette",54707,25045.0,29120.0,PA
"Pennsylvania, Forest",2573,1571.0,989.0,PA
"Pennsylvania, Franklin",58569,41817.0,16562.0,PA
"Pennsylvania, Fulton",6271,4772.0,1475.0,PA
"Pennsylvania, Greene",15565,7786.0,7674.0,PA
"Pennsylvania, Huntingdon",18058,12126.0,5879.0,PA
"Pennsylvania, Indiana",36248,20254.0,15831.0,PA
"Pennsylvania, Jefferson",19560,13371.0,6073.0,PA
"Pennsylvania, Juniata",10006,7144.0,2797.0,PA
"Pennsylvania, Lackawanna",105819,44766.0,59573.0,PA
"Pennsylvania, Lancaster",221278,145591.0,74328.0,PA
"Pennsylvania, Lawrence",43442,21938.0,21387.0,PA
"Pennsylvania, Lebanon",55665,37089.0,18109.0,PA
"Pennsylvania, Lehigh",145091,70160.0,73940.0,PA
"Pennsylvania, Luzerne",136028,64953.0,69573.0,PA
"Pennsylvania, Lycoming",50049,33961.0,15681.0,PA
"Pennsylvania, McKean",17426,10941.0,6294.0,PA
"Pennsylvania, Mercer",51564,26311.0,24831.0,PA
"Pennsylvania, Mifflin",16802,11726.0,4889.0,PA
"Pennsylvania, Monroe",56342,27971.0,27967.0,PA
"Pennsylvania, Montgomery",399591,175741.0,222048.0,PA
"Pennsylvania, Montour",7624,4903.0,2666.0,PA
"Pennsylvania, Northampton",126740,62102.0,63446.0,PA
"Pennsylvania, Northumberland",37134,22262.0,14602.0,PA
"Pennsylvania, Perry",19427,13919.0,5423.0,PA
"Pennsylvania, Philadelphia",674069,130099.0,542205.0,PA
"Pennsylvania, Pike",21299,12444.0,8656.0,PA
"Pennsylvania, Potter",7962,5640.0,2268.0,PA
"Pennsylvania, Schuylkill",65269,35640.0,29231.0,PA
"Pennsylvania, Snyder",14983,10566.0,4348.0,PA
"Pennsylvania, Somerset",36778,23802.0,12842.0,PA
"Pennsylvania, Sullivan",3285,2056.0,1213.0,PA
"Pennsylvania, Susquehanna",19040,11573.0,7351.0,PA
"Pennsylvania, Tioga",17571,12019.0,5437.0,PA
"Pennsylvania, Union",16123,10334.0,5700.0,PA
"Pennsylvania, Venango",23659,14472.0,9024.0,PA
"Pennsylvania, Warren",19273,10999.0,8044.0,PA
"Pennsylvania, Washington",96177,47673.0,48225.0,PA
"Pennsylvania, Wayne",21967,13713.0,8060.0,PA
"Pennsylvania, Westmoreland",178696,100087.0,77774.0,PA
"Pennsylvania, Wyoming",12832,7782.0,4982.0,PA
"Pennsylvania, York",179269,114270.0,63701.0,PA
"Rhode Island, Bristol",24677,9855.0,14448.0,RI
"Rhode Island, Kent",77842,33699.0,42830.0,RI
"Rhode Island, Newport",40337,16622.0,22992.0,RI
"Rhode Island, Providence",230947,82337.0,144811.0,RI
"Rhode Island, Washington",62486,26533.0,34679.0,RI
"South Carolina, Abbeville",9925,5436.0,4389.0,SC
"South Carolina, Aiken",59492,39077.0,19799.0,SC
"South Carolina, Allendale",3591,985.0,2565.0,SC
"South Carolina, Anderson",64722,43355.0,20697.0,SC
"South Carolina, Bamberg",6036,2138.0,3841.0,SC
"South Carolina, Barnwell",8685,4606.0,3982.0,SC
"South Carolina, Beaufort",55235,33331.0,21505.0,SC
"South Carolina, Berkeley",52937,32104.0,20142.0,SC
"South Carolina, Calhoun",6919,3448.0,3393.0,SC
"South Carolina, Charleston",136316,70297.0,63758.0,SC
"South Carolina, Cherokee",18714,12090.0,6466.0,SC
"South Carolina, Chester",11729,5798.0,5790.0,SC
"South Carolina, Chesterfield",14049,7252.0,6729.0,SC
"South Carolina, Clarendon",13200,6061.0,7087.0,SC
"South Carolina, Colleton",14106,7264.0,6699.0,SC
"South Carolina, Darlington",25454,13416.0,11829.0,SC
"South Carolina, Dillon",9235,4301.0,4832.0,SC
"South Carolina, Dorchester",41317,26006.0,14733.0,SC
"South Carolina, Edgefield",9746,5611.0,4051.0,SC
"South Carolina, Fairfield",9435,3531.0,5764.0,SC
"South Carolina, Florence",49545,27689.0,21442.0,SC
"South Carolina, Georgetown",23593,12606.0,10602.0,SC
"South Carolina, Greenville",168833,111481.0,55347.0,SC
"South Carolina, Greenwood",23442,14264.0,8954.0,SC
"South Carolina, Hampton",8016,3097.0,4832.0,SC
"South Carolina, Horry",81347,50447.0,29547.0,SC
"South Carolina, Jasper",6846,2933.0,3840.0,SC
"South Carolina, Kershaw",22915,14160.0,8515.0,SC
"South Carolina, Lancaster",20814,12916.0,7631.0,SC
"South Carolina, Laurens",23829,14466.0,9205.0,SC
"South Carolina, Lee",7898,2901.0,4960.0,SC
"South Carolina, Lexington",93432,67132.0,25393.0,SC
"South Carolina, Marion",13507,5589.0,7767.0,SC
"South Carolina, Marlboro",8560,3423.0,4984.0,SC
"South Carolina, McCormick",5122,2396.0,2648.0,SC
"South Carolina, Newberry",12409,7654.0,4483.0,SC
"South Carolina, Oconee",27532,18811.0,8395.0,SC
"South Carolina, Orangeburg",37564,12695.0,24698.0,SC
"South Carolina, Pickens",40510,29759.0,10287.0,SC
"South Carolina, Richland",133801,56212.0,76283.0,SC
"South Carolina, Saluda",7578,4537.0,3001.0,SC
"South Carolina, Spartanburg",96758,62004.0,33633.0,SC
"South Carolina, Sumter",37003,18074.0,18695.0,SC
"South Carolina, Union",11934,6592.0,5236.0,SC
"South Carolina, Williamsburg",13918,4795.0,9044.0,SC
"South Carolina, York",70181,45234.0,24226.0,SC
"South Dakota, Aurora",1649,1009.0,620.0,SD
"South Dakota, Beadle",8480,4917.0,3443.0,SD
"South Dakota, Bennett",1630,833.0,759.0,SD
"South Dakota, Bon Homme",3408,2063.0,1293.0,SD
"South Dakota, Brookings",13375,7662.0,5443.0,SD
"South Dakota, Brown",18599,10386.0,7943.0,SD
"South Dakota, Brule",2629,1544.0,1040.0,SD
"South Dakota, Buffalo",841,223.0,603.0,SD
"South Dakota, Butte",4271,3166.0,1009.0,SD
"South Dakota, Campbell",959,708.0,239.0,SD
"South Dakota, Charles Mix",4798,2556.0,2155.0,SD
"South Dakota, Clark",2327,1435.0,875.0,SD
"South Dakota, Clay",6136,2692.0,3315.0,SD
"South Dakota, Codington",12751,7778.0,4803.0,SD
"South Dakota, Corson",1724,720.0,972.0,SD
"South Dakota, Custer",4304,2922.0,1272.0,SD
"South Dakota, Davison",8952,5561.0,3263.0,SD
"South Dakota, Day",3540,1671.0,1817.0,SD
"South Dakota, Deuel",2412,1406.0,961.0,SD
"South Dakota, Dewey",2564,921.0,1606.0,SD
"South Dakota, Douglas",2012,1596.0,393.0,SD
"South Dakota, Edmunds",2234,1434.0,765.0,SD
"South Dakota, Fall River",3845,2413.0,1326.0,SD
"South Dakota, Faulk",1369,945.0,418.0,SD
"South Dakota, Grant",4090,2392.0,1633.0,SD
"South Dakota, Gregory",2546,1685.0,813.0,SD
"South Dakota, Haakon",1240,1007.0,219.0,SD
"South Dakota, Hamlin",3011,1946.0,1015.0,SD
"South Dakota, Hand",2187,1482.0,668.0,SD
"South Dakota, Hanson",2150,1379.0,745.0,SD
"South Dakota, Harding",815,704.0,94.0,SD
"South Dakota, Hughes",8835,6017.0,2697.0,SD
"South Dakota, Hutchinson",4147,2899.0,1177.0,SD
"South Dakota, Hyde",900,631.0,259.0,SD
"South Dakota, Jackson",1271,726.0,508.0,SD
"South Dakota, Jerauld",1236,736.0,482.0,SD
"South Dakota, Jones",717,565.0,134.0,SD
"South Dakota, Kingsbury",3014,1804.0,1163.0,SD
"South Dakota, Lake",6007,3359.0,2509.0,SD
"South Dakota, Lawrence",11619,7489.0,3857.0,SD
"South Dakota, Lincoln",17066,11161.0,5703.0,SD
"South Dakota, Lyman",1940,1029.0,872.0,SD
"South Dakota, Marshall",2364,1242.0,1099.0,SD
"South Dakota, McCook",3271,2017.0,1201.0,SD
"South Dakota, McPherson",1579,1180.0,369.0,SD
"South Dakota, Meade",11504,8347.0,2941.0,SD
"South Dakota, Mellette",931,553.0,361.0,SD
"South Dakota, Miner",1470,810.0,641.0,SD
"South Dakota, Minnehaha",77632,44189.0,32314.0,SD
"South Dakota, Moody",3451,1790.0,1609.0,SD
"South Dakota, Pennington",44968,29976.0,14213.0,SD
"South Dakota, Perkins",1813,1329.0,418.0,SD
"South Dakota, Potter",1618,1143.0,463.0,SD
"South Dakota, Roberts",4982,2396.0,2527.0,SD
"South Dakota, Sanborn",1426,817.0,581.0,SD
"South Dakota, Spink",3774,2259.0,1478.0,SD
"South Dakota, Stanley",1623,1129.0,464.0,SD
"South Dakota, Sully",917,702.0,201.0,SD
"South Dakota, Todd",3524,889.0,2543.0,SD
"South Dakota, Tripp",3245,2230.0,972.0,SD
"South Dakota, Turner",4834,3084.0,1646.0,SD
"South Dakota, Union",7048,3987.0,3000.0,SD
"South Dakota, Walworth",2880,1967.0,878.0,SD
"South Dakota, Yankton",10431,6003.0,4237.0,SD
"South Dakota, Ziebach",1116,447.0,641.0,SD
"Tennessee, Anderson",31682,18510.0,12896.0,TN
"Tennessee, Bedford",13696,8348.0,5261.0,TN
"Tennessee, Benton",7090,3161.0,3869.0,TN
"Tennessee, Bledsoe",4800,2849.0,1927.0,TN
"Tennessee, Blount",48710,33240.0,15042.0,TN
"Tennessee, Bradley",35623,25942.0,9426.0,TN
"Tennessee, Campbell",14118,7859.0,6163.0,TN
"Tennessee, Cannon",5467,2923.0,2510.0,TN
"Tennessee, Carroll",11755,6603.0,5070.0,TN
"Tennessee, Carter",22302,15763.0,6390.0,TN
"Tennessee, Cheatham",15697,9676.0,5918.0,TN
"Tennessee, Chester",6297,4086.0,2182.0,TN
"Tennessee, Claiborne",10538,6447.0,4033.0,TN
"Tennessee, Clay",3352,1647.0,1673.0,TN
"Tennessee, Cocke",12301,8290.0,3932.0,TN
"Tennessee, Coffee",20154,11785.0,8238.0,TN
"Tennessee, Crockett",5715,3239.0,2455.0,TN
"Tennessee, Cumberland",23634,15142.0,8326.0,TN
"Tennessee, Davidson",241675,107618.0,132362.0,TN
"Tennessee, DeKalb",7173,3685.0,3445.0,TN
"Tennessee, Decatur",4879,2566.0,2268.0,TN
"Tennessee, Dickson",19283,10557.0,8592.0,TN
"Tennessee, Dyer",13809,8447.0,5287.0,TN
"Tennessee, Fayette",14731,8960.0,5692.0,TN
"Tennessee, Fentress",6700,4293.0,2371.0,TN
"Tennessee, Franklin",17070,9126.0,7797.0,TN
"Tennessee, Gibson",19219,10596.0,8509.0,TN
"Tennessee, Giles",11536,6162.0,5273.0,TN
"Tennessee, Grainger",7525,4905.0,2569.0,TN
"Tennessee, Greene",24172,16374.0,7625.0,TN
"Tennessee, Grundy",4923,2102.0,2787.0,TN
"Tennessee, Hamblen",22302,14733.0,7426.0,TN
"Tennessee, Hamilton",136863,78513.0,57268.0,TN
"Tennessee, Hancock",2550,1756.0,776.0,TN
"Tennessee, Hardeman",10462,4702.0,5683.0,TN
"Tennessee, Hardin",9954,6087.0,3834.0,TN
"Tennessee, Hawkins",20230,13445.0,6683.0,TN
"Tennessee, Haywood",7548,3140.0,4359.0,TN
"Tennessee, Henderson",10096,6585.0,3448.0,TN
"Tennessee, Henry",12170,6337.0,5728.0,TN
"Tennessee, Hickman",8671,4359.0,4261.0,TN
"Tennessee, Houston",3593,1438.0,2126.0,TN
"Tennessee, Humphreys",7793,3261.0,4485.0,TN
"Tennessee, Jackson",5052,2024.0,2996.0,TN
"Tennessee, Jefferson",17207,11617.0,5469.0,TN
"Tennessee, Johnson",6476,4632.0,1810.0,TN
"Tennessee, Knox",178175,110653.0,65921.0,TN
"Tennessee, Lake",2370,1317.0,1039.0,TN
"Tennessee, Lauderdale",8681,4164.0,4473.0,TN
"Tennessee, Lawrence",16651,9952.0,6592.0,TN
"Tennessee, Lewis",5053,2819.0,2191.0,TN
"Tennessee, Lincoln",12455,7827.0,4546.0,TN
"Tennessee, Loudon",19862,14041.0,5706.0,TN
"Tennessee, Macon",7434,4670.0,2739.0,TN
"Tennessee, Madison",38665,21672.0,16837.0,TN
"Tennessee, Marion",11492,5862.0,5548.0,TN
"Tennessee, Marshall",10615,5825.0,4722.0,TN
"Tennessee, Maury",30026,17495.0,12372.0,TN
"Tennessee, McMinn",17999,11978.0,5889.0,TN
"Tennessee, McNairy",9924,5787.0,4101.0,TN
"Tennessee, Meigs",4131,2499.0,1595.0,TN
"Tennessee, Monroe",15553,10113.0,5349.0,TN
"Tennessee, Montgomery",48975,28615.0,20061.0,TN
"Tennessee, Moore",2773,1667.0,1084.0,TN
"Tennessee, Morgan",7360,4401.0,2924.0,TN
"Tennessee, Obion",13535,7859.0,5549.0,TN
"Tennessee, Overton",8510,3941.0,4518.0,TN
"Tennessee, Perry",3148,1520.0,1579.0,TN
"Tennessee, Pickett",2645,1600.0,1033.0,TN
"Tennessee, Polk",6699,3923.0,2724.0,TN
"Tennessee, Putnam",26407,15619.0,10549.0,TN
"Tennessee, Rhea",11037,7288.0,3663.0,TN
"Tennessee, Roane",23264,14423.0,8676.0,TN
"Tennessee, Robertson",25319,15329.0,9863.0,TN
"Tennessee, Rutherford",84390,52189.0,31639.0,TN
"Tennessee, Scott",7626,4508.0,3085.0,TN
"Tennessee, Sequatchie",4982,2950.0,1986.0,TN
"Tennessee, Sevier",30944,22127.0,8613.0,TN
"Tennessee, Shelby",375584,157591.0,215810.0,TN
"Tennessee, Smith",7821,3738.0,4038.0,TN
"Tennessee, Stewart",5583,2675.0,2860.0,TN
"Tennessee, Sullivan",62598,42526.0,19626.0,TN
"Tennessee, Sumner",61909,40141.0,21439.0,TN
"Tennessee, Tipton",21677,14178.0,7379.0,TN
"Tennessee, Trousdale",3190,1314.0,1850.0,TN
"Tennessee, Unicoi",7457,5026.0,2372.0,TN
"Tennessee, Union",6710,4145.0,2524.0,TN
"Tennessee, Van Buren",2346,1119.0,1209.0,TN
"Tennessee, Warren",14394,7502.0,6803.0,TN
"Tennessee, Washington",44984,29720.0,14937.0,TN
"Tennessee, Wayne",5983,3998.0,1951.0,TN
"Tennessee, Weakley",13491,7816.0,5584.0,TN
"Tennessee, White",9494,5268.0,4147.0,TN
"Tennessee, Williamson",79577,57409.0,21719.0,TN
"Tennessee, Wilson",44403,28896.0,15256.0,TN
"Texas, Anderson",16301,11525.0,4678.0,TX
"Texas, Andrews",4536,3837.0,677.0,TX
"Texas, Angelina",28364,18932.0,9302.0,TX
"Texas, Aransas",9268,6569.0,2640.0,TX
"Texas, Archer",4451,3556.0,878.0,TX
"Texas, Armstrong",1004,830.0,170.0,TX
"Texas, Atascosa",12116,7635.0,4421.0,TX
"Texas, Austin",10702,8072.0,2582.0,TX
"Texas, Bailey",2412,1882.0,525.0,TX
"Texas, Bandera",8741,6933.0,1738.0,TX
"Texas, Bastrop",23441,13290.0,9794.0,TX
"Texas, Baylor",1640,1169.0,467.0,TX
"Texas, Bee",9518,5428.0,4045.0,TX
"Texas, Bell",79724,52135.0,27165.0,TX
"Texas, Bexar",475314,260698.0,210976.0,TX
"Texas, Blanco",4584,3277.0,1267.0,TX
"Texas, Borden",359,303.0,55.0,TX
"Texas, Bosque",7586,5737.0,1815.0,TX
"Texas, Bowie",33760,21791.0,11880.0,TX
"Texas, Brazoria",93248,63662.0,28904.0,TX
"Texas, Brazos",54309,37594.0,16128.0,TX
"Texas, Brewster",3760,1980.0,1729.0,TX
"Texas, Briscoe",811,620.0,191.0,TX
"Texas, Brooks",2674,845.0,1823.0,TX
"Texas, Brown",14253,11640.0,2523.0,TX
"Texas, Burleson",6721,4405.0,2276.0,TX
"Texas, Burnet",15742,11456.0,4147.0,TX
"Texas, Caldwell",11587,6436.0,5052.0,TX
"Texas, Calhoun",6929,4348.0,2561.0,TX
"Texas, Callahan",5654,4542.0,1073.0,TX
"Texas, Cameron",69156,34801.0,33998.0,TX
"Texas, Camp",4439,2638.0,1778.0,TX
"Texas, Carson",2944,2450.0,485.0,TX
"Texas, Cass",12049,7383.0,4630.0,TX
"Texas, Castro",2430,1794.0,631.0,TX
"Texas, Chambers",11649,8618.0,2953.0,TX
"Texas, Cherokee",15839,11329.0,4439.0,TX
"Texas, Childress",2144,1629.0,511.0,TX
"Texas, Clay",5288,3971.0,1299.0,TX
"Texas, Cochran",1110,856.0,249.0,TX
"Texas, Coke",1610,1338.0,266.0,TX
"Texas, Coleman",3826,3035.0,778.0,TX
"Texas, Collin",245154,174435.0,68935.0,TX
"Texas, Collingsworth",1398,1051.0,346.0,TX
"Texas, Colorado",7690,5488.0,2161.0,TX
"Texas, Comal",41043,31574.0,9153.0,TX
"Texas, Comanche",5268,3813.0,1431.0,TX
"Texas, Concho",1193,911.0,270.0,TX
"Texas, Cooke",15107,11908.0,3142.0,TX
"Texas, Coryell",17625,12421.0,5122.0,TX
"Texas, Cottle",768,549.0,214.0,TX
"Texas, Crane",1574,1314.0,254.0,TX
"Texas, Crockett",1728,1248.0,473.0,TX
"Texas, Crosby",2275,1647.0,622.0,TX
"Texas, Culberson",788,407.0,375.0,TX
"Texas, Dallam",1782,1473.0,305.0,TX
"Texas, Dallas",687709,346246.0,336641.0,TX
"Texas, Dawson",4545,3419.0,1114.0,TX
"Texas, Deaf Smith",5291,4139.0,1133.0,TX
"Texas, Delta",2082,1447.0,627.0,TX
"Texas, Denton",201410,140891.0,59346.0,TX
"Texas, Dickens",1063,815.0,245.0,TX
"Texas, Dimmit",3566,1188.0,2365.0,TX
"Texas, Donley",1784,1429.0,349.0,TX
"Texas, Duval",4091,1160.0,2916.0,TX
"Texas, Eastland",6857,5249.0,1582.0,TX
"Texas, Ector",36310,27502.0,8579.0,TX
"Texas, Edwards",963,745.0,217.0,TX
"Texas, El Paso",169573,73261.0,95142.0,TX
"Texas, Ellis",46444,34602.0,11640.0,TX
"Texas, Erath",12281,9506.0,2710.0,TX
"Texas, Falls",5902,3454.0,2427.0,TX
"Texas, Fannin",11960,7893.0,4001.0,TX
"Texas, Fayette",10397,7527.0,2803.0,TX
"Texas, Fisher",1923,1161.0,758.0,TX
"Texas, Floyd",2584,2032.0,545.0,TX
"Texas, Foard",587,347.0,235.0,TX
"Texas, Fort Bend",163169,93625.0,68722.0,TX
"Texas, Franklin",4217,3185.0,1011.0,TX
"Texas, Freestone",7161,5057.0,2070.0,TX
"Texas, Frio",3930,1991.0,1931.0,TX
"Texas, Gaines",4164,3540.0,608.0,TX
"Texas, Galveston",105981,61290.0,43919.0,TX
"Texas, Garza",1812,1480.0,326.0,TX
"Texas, Gillespie",11553,9297.0,2104.0,TX
"Texas, Glasscock",533,488.0,44.0,TX
"Texas, Goliad",3501,2267.0,1219.0,TX
"Texas, Gonzales",6022,4291.0,1709.0,TX
"Texas, Gray",8572,7260.0,1289.0,TX
"Texas, Grayson",44423,30777.0,13452.0,TX
"Texas, Gregg",42398,29939.0,12306.0,TX
"Texas, Grimes",8030,5263.0,2713.0,TX
"Texas, Guadalupe",38752,28208.0,10290.0,TX
"Texas, Hale",10154,8025.0,2078.0,TX
"Texas, Hall",1277,860.0,413.0,TX
"Texas, Hamilton",3730,2856.0,845.0,TX
"Texas, Hansford",2147,1903.0,240.0,TX
"Texas, Hardeman",1702,1214.0,480.0,TX
"Texas, Hardin",20710,15030.0,5608.0,TX
"Texas, Harris",1067968,584723.0,475865.0,TX
"Texas, Harrison",26223,16473.0,9642.0,TX
"Texas, Hartley",2059,1736.0,315.0,TX
"Texas, Haskell",2416,1539.0,867.0,TX
"Texas, Hays",47823,27021.0,20110.0,TX
"Texas, Hemphill",1643,1380.0,257.0,TX
"Texas, Henderson",28849,20210.0,8505.0,TX
"Texas, Hidalgo",113683,50931.0,62369.0,TX
"Texas, Hill",13053,9225.0,3751.0,TX
"Texas, Hockley",7577,6160.0,1385.0,TX
"Texas, Hood",21293,16280.0,4865.0,TX
"Texas, Hopkins",12062,8582.0,3443.0,TX
"Texas, Houston",8806,5848.0,2921.0,TX
"Texas, Howard",10201,7480.0,2663.0,TX
"Texas, Hudspeth",886,577.0,302.0,TX
"Texas, Hunt",28194,20065.0,7971.0,TX
"Texas, Hutchinson",9369,7839.0,1503.0,TX
"Texas, Irion",828,684.0,141.0,TX
"Texas, Jack",3126,2470.0,643.0,TX
"Texas, Jackson",5077,3766.0,1296.0,TX
"Texas, Jasper",12873,8347.0,4471.0,TX
"Texas, Jeff Davis",1167,764.0,378.0,TX
"Texas, Jefferson",91866,44423.0,47066.0,TX
"Texas, Jim Hogg",2065,712.0,1344.0,TX
"Texas, Jim Wells",12691,5817.0,6824.0,TX
"Texas, Johnson",47422,34818.0,12325.0,TX
"Texas, Jones",5931,4254.0,1658.0,TX
"Texas, Karnes",4673,3114.0,1543.0,TX
"Texas, Kaufman",30366,21304.0,8947.0,TX
"Texas, Kendall",14072,11434.0,2532.0,TX
"Texas, Kenedy",169,82.0,85.0,TX
"Texas, Kent",522,382.0,138.0,TX
"Texas, Kerr",21246,16538.0,4557.0,TX
"Texas, Kimble",1816,1482.0,324.0,TX
"Texas, King",156,137.0,18.0,TX
"Texas, Kinney",1600,1051.0,542.0,TX
"Texas, Kleberg",9973,5366.0,4550.0,TX
"Texas, Knox",1552,1081.0,464.0,TX
"Texas, La Salle",2230,989.0,1229.0,TX
"Texas, Lamar",17470,12054.0,5338.0,TX
"Texas, Lamb",4271,3410.0,857.0,TX
"Texas, Lampasas",7025,5422.0,1593.0,TX
"Texas, Lavaca",8177,5974.0,2152.0,TX
"Texas, Lee",6088,4160.0,1899.0,TX
"Texas, Leon",6799,5023.0,1754.0,TX
"Texas, Liberty",21691,14821.0,6780.0,TX
"Texas, Limestone",7818,5028.0,2752.0,TX
"Texas, Lipscomb",1337,1147.0,184.0,TX
"Texas, Live Oak",4201,3147.0,1036.0,TX
"Texas, Llano",9563,7241.0,2257.0,TX
"Texas, Loving",80,65.0,12.0,TX
"Texas, Lubbock",93151,70135.0,22472.0,TX
