Location,State_Code_x,County,State,State_Code_y,Party,Candidate,Total_Votes,County_Pop_2016
"Texas, Calhoun",TX,Calhoun,Texas,TX,republican,Donald Trump,6965,"21,948"
"Texas, Callahan",TX,Callahan,Texas,TX,democrat,Hillary Clinton,5579,"13,789"
"Texas, Callahan",TX,Callahan,Texas,TX,republican,Donald Trump,5579,"13,789"
"Texas, Cameron",TX,Cameron,Texas,TX,democrat,Hillary Clinton,92079,"421,350"
"Texas, Cameron",TX,Cameron,Texas,TX,republican,Donald Trump,92079,"421,350"
"Texas, Camp",TX,Camp,Texas,TX,democrat,Hillary Clinton,4542,"12,771"
"Texas, Camp",TX,Camp,Texas,TX,republican,Donald Trump,4542,"12,771"
"Texas, Carson",TX,Carson,Texas,TX,democrat,Hillary Clinton,2964,"6,096"
"Texas, Carson",TX,Carson,Texas,TX,republican,Donald Trump,2964,"6,096"
"Texas, Cass",TX,Cass,Texas,TX,democrat,Hillary Clinton,12344,"30,058"
"Texas, Cass",TX,Cass,Texas,TX,republican,Donald Trump,12344,"30,058"
"Texas, Castro",TX,Castro,Texas,TX,democrat,Hillary Clinton,1997,"7,765"
"Texas, Castro",TX,Castro,Texas,TX,republican,Donald Trump,1997,"7,765"
"Texas, Chambers",TX,Chambers,Texas,TX,democrat,Hillary Clinton,16786,"40,163"
"Texas, Chambers",TX,Chambers,Texas,TX,republican,Donald Trump,16786,"40,163"
"Texas, Cherokee",TX,Cherokee,Texas,TX,democrat,Hillary Clinton,16790,"51,879"
"Texas, Cherokee",TX,Cherokee,Texas,TX,republican,Donald Trump,16790,"51,879"
"Texas, Childress",TX,Childress,Texas,TX,democrat,Hillary Clinton,2084,"7,204"
"Texas, Childress",TX,Childress,Texas,TX,republican,Donald Trump,2084,"7,204"
"Texas, Clay",TX,Clay,Texas,TX,democrat,Hillary Clinton,5018,"10,251"
"Texas, Clay",TX,Clay,Texas,TX,republican,Donald Trump,5018,"10,251"
"Texas, Cochran",TX,Cochran,Texas,TX,democrat,Hillary Clinton,901,"2,921"
"Texas, Cochran",TX,Cochran,Texas,TX,republican,Donald Trump,901,"2,921"
"Texas, Coke",TX,Coke,Texas,TX,democrat,Hillary Clinton,1423,"3,259"
"Texas, Coke",TX,Coke,Texas,TX,republican,Donald Trump,1423,"3,259"
"Texas, Coleman",TX,Coleman,Texas,TX,democrat,Hillary Clinton,3643,"8,412"
"Texas, Coleman",TX,Coleman,Texas,TX,republican,Donald Trump,3643,"8,412"
"Texas, Collin",TX,Collin,Texas,TX,democrat,Hillary Clinton,361419,"943,742"
"Texas, Collin",TX,Collin,Texas,TX,republican,Donald Trump,361419,"943,742"
"Texas, Collingsworth",TX,Collingsworth,Texas,TX,democrat,Hillary Clinton,1156,"3,007"
"Texas, Collingsworth",TX,Collingsworth,Texas,TX,republican,Donald Trump,1156,"3,007"
"Texas, Colorado",TX,Colorado,Texas,TX,democrat,Hillary Clinton,8513,"21,081"
"Texas, Colorado",TX,Colorado,Texas,TX,republican,Donald Trump,8513,"21,081"
"Texas, Comal",TX,Comal,Texas,TX,democrat,Hillary Clinton,62178,"134,343"
"Texas, Comal",TX,Comal,Texas,TX,republican,Donald Trump,62178,"134,343"
"Texas, Comanche",TX,Comanche,Texas,TX,democrat,Hillary Clinton,5237,"13,543"
"Texas, Comanche",TX,Comanche,Texas,TX,republican,Donald Trump,5237,"13,543"
"Texas, Concho",TX,Concho,Texas,TX,democrat,Hillary Clinton,1068,"4,140"
"Texas, Concho",TX,Concho,Texas,TX,republican,Donald Trump,1068,"4,140"
"Texas, Cooke",TX,Cooke,Texas,TX,democrat,Hillary Clinton,15955,"39,343"
"Texas, Cooke",TX,Cooke,Texas,TX,republican,Donald Trump,15955,"39,343"
"Texas, Coryell",TX,Coryell,Texas,TX,democrat,Hillary Clinton,18253,"74,803"
"Texas, Coryell",TX,Coryell,Texas,TX,republican,Donald Trump,18253,"74,803"
"Texas, Cottle",TX,Cottle,Texas,TX,democrat,Hillary Clinton,612,"1,402"
"Texas, Cottle",TX,Cottle,Texas,TX,republican,Donald Trump,612,"1,402"
"Texas, Crane",TX,Crane,Texas,TX,democrat,Hillary Clinton,1384,"4,779"
"Texas, Crane",TX,Crane,Texas,TX,republican,Donald Trump,1384,"4,779"
"Texas, Crockett",TX,Crockett,Texas,TX,democrat,Hillary Clinton,1395,"3,642"
"Texas, Crockett",TX,Crockett,Texas,TX,republican,Donald Trump,1395,"3,642"
"Texas, Crosby",TX,Crosby,Texas,TX,democrat,Hillary Clinton,1728,"5,911"
"Texas, Crosby",TX,Crosby,Texas,TX,republican,Donald Trump,1728,"5,911"
"Texas, Culberson",TX,Culberson,Texas,TX,democrat,Hillary Clinton,767,"2,220"
"Texas, Culberson",TX,Culberson,Texas,TX,republican,Donald Trump,767,"2,220"
"Texas, Dallam",TX,Dallam,Texas,TX,democrat,Hillary Clinton,1544,"7,357"
"Texas, Dallam",TX,Dallam,Texas,TX,republican,Donald Trump,1544,"7,357"
"Texas, Dallas",TX,Dallas,Texas,TX,democrat,Hillary Clinton,758973,"2,591,488"
"Texas, Dallas",TX,Dallas,Texas,TX,republican,Donald Trump,758973,"2,591,488"
"Texas, Dawson",TX,Dawson,Texas,TX,democrat,Hillary Clinton,3563,"12,999"
"Texas, Dawson",TX,Dawson,Texas,TX,republican,Donald Trump,3563,"12,999"
"Texas, Deaf Smith",TX,Deaf Smith,Texas,TX,democrat,Hillary Clinton,4216,"18,846"
"Texas, Deaf Smith",TX,Deaf Smith,Texas,TX,republican,Donald Trump,4216,"18,846"
"Texas, Delta",TX,Delta,Texas,TX,democrat,Hillary Clinton,2281,"5,147"
"Texas, Delta",TX,Delta,Texas,TX,republican,Donald Trump,2281,"5,147"
"Texas, Denton",TX,Denton,Texas,TX,democrat,Hillary Clinton,298645,"808,212"
"Texas, Denton",TX,Denton,Texas,TX,republican,Donald Trump,298645,"808,212"
"Texas, Dickens",TX,Dickens,Texas,TX,democrat,Hillary Clinton,909,"2,193"
"Texas, Dickens",TX,Dickens,Texas,TX,republican,Donald Trump,909,"2,193"
"Texas, Dimmit",TX,Dimmit,Texas,TX,democrat,Hillary Clinton,3225,"10,679"
"Texas, Dimmit",TX,Dimmit,Texas,TX,republican,Donald Trump,3225,"10,679"
"Texas, Donley",TX,Donley,Texas,TX,democrat,Hillary Clinton,1465,"3,387"
"Texas, Donley",TX,Donley,Texas,TX,republican,Donald Trump,1465,"3,387"
"Texas, Duval",TX,Duval,Texas,TX,democrat,Hillary Clinton,4168,"11,431"
"Texas, Duval",TX,Duval,Texas,TX,republican,Donald Trump,4168,"11,431"
"Texas, Eastland",TX,Eastland,Texas,TX,democrat,Hillary Clinton,6963,"18,240"
"Texas, Eastland",TX,Eastland,Texas,TX,republican,Donald Trump,6963,"18,240"
"Texas, Ector",TX,Ector,Texas,TX,democrat,Hillary Clinton,36530,"157,858"
"Texas, Ector",TX,Ector,Texas,TX,republican,Donald Trump,36530,"157,858"
"Texas, Edwards",TX,Edwards,Texas,TX,democrat,Hillary Clinton,1073,"1,908"
"Texas, Edwards",TX,Edwards,Texas,TX,republican,Donald Trump,1073,"1,908"
"Texas, El Paso",TX,El Paso,Texas,TX,democrat,Hillary Clinton,214008,"834,949"
"Texas, El Paso",TX,El Paso,Texas,TX,republican,Donald Trump,214008,"834,949"
"Texas, Ellis",TX,Ellis,Texas,TX,democrat,Hillary Clinton,63673,"168,332"
"Texas, Ellis",TX,Ellis,Texas,TX,republican,Donald Trump,63673,"168,332"
"Texas, Erath",TX,Erath,Texas,TX,democrat,Hillary Clinton,13893,"41,372"
"Texas, Erath",TX,Erath,Texas,TX,republican,Donald Trump,13893,"41,372"
"Texas, Falls",TX,Falls,Texas,TX,democrat,Hillary Clinton,5248,"17,276"
"Texas, Falls",TX,Falls,Texas,TX,republican,Donald Trump,5248,"17,276"
"Texas, Fannin",TX,Fannin,Texas,TX,democrat,Hillary Clinton,12044,"33,933"
"Texas, Fannin",TX,Fannin,Texas,TX,republican,Donald Trump,12044,"33,933"
"Texas, Fayette",TX,Fayette,Texas,TX,democrat,Hillary Clinton,11174,"25,018"
"Texas, Fayette",TX,Fayette,Texas,TX,republican,Donald Trump,11174,"25,018"
"Texas, Fisher",TX,Fisher,Texas,TX,democrat,Hillary Clinton,1729,"3,877"
"Texas, Fisher",TX,Fisher,Texas,TX,republican,Donald Trump,1729,"3,877"
"Texas, Floyd",TX,Floyd,Texas,TX,democrat,Hillary Clinton,1959,"5,847"
"Texas, Floyd",TX,Floyd,Texas,TX,republican,Donald Trump,1959,"5,847"
"Texas, Foard",TX,Foard,Texas,TX,democrat,Hillary Clinton,513,"1,200"
"Texas, Foard",TX,Foard,Texas,TX,republican,Donald Trump,513,"1,200"
"Texas, Fort Bend",TX,Fort Bend,Texas,TX,democrat,Hillary Clinton,262066,"744,160"
"Texas, Fort Bend",TX,Fort Bend,Texas,TX,republican,Donald Trump,262066,"744,160"
"Texas, Franklin",TX,Franklin,Texas,TX,democrat,Hillary Clinton,4380,"10,677"
"Texas, Franklin",TX,Franklin,Texas,TX,republican,Donald Trump,4380,"10,677"
"Texas, Freestone",TX,Freestone,Texas,TX,democrat,Hillary Clinton,7684,"19,669"
"Texas, Freestone",TX,Freestone,Texas,TX,republican,Donald Trump,7684,"19,669"
"Texas, Frio",TX,Frio,Texas,TX,democrat,Hillary Clinton,4400,"19,584"
"Texas, Frio",TX,Frio,Texas,TX,republican,Donald Trump,4400,"19,584"
"Texas, Gaines",TX,Gaines,Texas,TX,democrat,Hillary Clinton,4620,"20,446"
"Texas, Gaines",TX,Gaines,Texas,TX,republican,Donald Trump,4620,"20,446"
"Texas, Galveston",TX,Galveston,Texas,TX,democrat,Hillary Clinton,122903,"328,820"
"Texas, Galveston",TX,Galveston,Texas,TX,republican,Donald Trump,122903,"328,820"
"Texas, Garza",TX,Garza,Texas,TX,democrat,Hillary Clinton,1484,"6,212"
"Texas, Garza",TX,Garza,Texas,TX,republican,Donald Trump,1484,"6,212"
"Texas, Gillespie",TX,Gillespie,Texas,TX,democrat,Hillary Clinton,13214,"26,206"
"Texas, Gillespie",TX,Gillespie,Texas,TX,republican,Donald Trump,13214,"26,206"
"Texas, Glasscock",TX,Glasscock,Texas,TX,democrat,Hillary Clinton,604,"1,365"
"Texas, Glasscock",TX,Glasscock,Texas,TX,republican,Donald Trump,604,"1,365"
"Texas, Goliad",TX,Goliad,Texas,TX,democrat,Hillary Clinton,3708,"7,512"
"Texas, Goliad",TX,Goliad,Texas,TX,republican,Donald Trump,3708,"7,512"
"Texas, Gonzales",TX,Gonzales,Texas,TX,democrat,Hillary Clinton,6334,"20,787"
"Texas, Gonzales",TX,Gonzales,Texas,TX,republican,Donald Trump,6334,"20,787"
"Texas, Gray",TX,Gray,Texas,TX,democrat,Hillary Clinton,7405,"22,741"
"Texas, Gray",TX,Gray,Texas,TX,republican,Donald Trump,7405,"22,741"
"Texas, Grayson",TX,Grayson,Texas,TX,democrat,Hillary Clinton,47416,"128,291"
"Texas, Grayson",TX,Grayson,Texas,TX,republican,Donald Trump,47416,"128,291"
"Texas, Gregg",TX,Gregg,Texas,TX,democrat,Hillary Clinton,41749,"123,367"
"Texas, Gregg",TX,Gregg,Texas,TX,republican,Donald Trump,41749,"123,367"
"Texas, Grimes",TX,Grimes,Texas,TX,democrat,Hillary Clinton,9533,"27,494"
"Texas, Grimes",TX,Grimes,Texas,TX,republican,Donald Trump,9533,"27,494"
"Texas, Guadalupe",TX,Guadalupe,Texas,TX,democrat,Hillary Clinton,57822,"154,492"
"Texas, Guadalupe",TX,Guadalupe,Texas,TX,republican,Donald Trump,57822,"154,492"
"Texas, Hale",TX,Hale,Texas,TX,democrat,Hillary Clinton,8858,"34,107"
"Texas, Hale",TX,Hale,Texas,TX,republican,Donald Trump,8858,"34,107"
"Texas, Hall",TX,Hall,Texas,TX,democrat,Hillary Clinton,1091,"3,113"
"Texas, Hall",TX,Hall,Texas,TX,republican,Donald Trump,1091,"3,113"
"Texas, Hamilton",TX,Hamilton,Texas,TX,democrat,Hillary Clinton,3620,"8,237"
"Texas, Hamilton",TX,Hamilton,Texas,TX,republican,Donald Trump,3620,"8,237"
"Texas, Hansford",TX,Hansford,Texas,TX,democrat,Hillary Clinton,1947,"5,592"
"Texas, Hansford",TX,Hansford,Texas,TX,republican,Donald Trump,1947,"5,592"
"Texas, Hardeman",TX,Hardeman,Texas,TX,democrat,Hillary Clinton,1513,"3,982"
"Texas, Hardeman",TX,Hardeman,Texas,TX,republican,Donald Trump,1513,"3,982"
"Texas, Hardin",TX,Hardin,Texas,TX,democrat,Hillary Clinton,22780,"56,242"
"Texas, Hardin",TX,Hardin,Texas,TX,republican,Donald Trump,22780,"56,242"
"Texas, Harris",TX,Harris,Texas,TX,democrat,Hillary Clinton,1312112,"4,623,960"
"Texas, Harris",TX,Harris,Texas,TX,republican,Donald Trump,1312112,"4,623,960"
"Texas, Harrison",TX,Harrison,Texas,TX,democrat,Hillary Clinton,26548,"66,611"
"Texas, Harrison",TX,Harrison,Texas,TX,republican,Donald Trump,26548,"66,611"
"Texas, Hartley",TX,Hartley,Texas,TX,democrat,Hillary Clinton,1952,"5,740"
"Texas, Hartley",TX,Hartley,Texas,TX,republican,Donald Trump,1952,"5,740"
"Texas, Haskell",TX,Haskell,Texas,TX,democrat,Hillary Clinton,1770,"5,751"
"Texas, Haskell",TX,Haskell,Texas,TX,republican,Donald Trump,1770,"5,751"
"Texas, Hays",TX,Hays,Texas,TX,democrat,Hillary Clinton,72164,"204,546"
"Texas, Hays",TX,Hays,Texas,TX,republican,Donald Trump,72164,"204,546"
"Texas, Hemphill",TX,Hemphill,Texas,TX,democrat,Hillary Clinton,1695,"4,101"
"Texas, Hemphill",TX,Hemphill,Texas,TX,republican,Donald Trump,1695,"4,101"
"Texas, Henderson",TX,Henderson,Texas,TX,democrat,Hillary Clinton,30045,"80,062"
"Texas, Henderson",TX,Henderson,Texas,TX,republican,Donald Trump,30045,"80,062"
"Texas, Hidalgo",TX,Hidalgo,Texas,TX,democrat,Hillary Clinton,173437,"848,960"
"Texas, Hidalgo",TX,Hidalgo,Texas,TX,republican,Donald Trump,173437,"848,960"
"Texas, Hill",TX,Hill,Texas,TX,democrat,Hillary Clinton,12970,"35,102"
"Texas, Hill",TX,Hill,Texas,TX,republican,Donald Trump,12970,"35,102"
"Texas, Hockley",TX,Hockley,Texas,TX,democrat,Hillary Clinton,7311,"23,043"
"Texas, Hockley",TX,Hockley,Texas,TX,republican,Donald Trump,7311,"23,043"
"Texas, Hood",TX,Hood,Texas,TX,democrat,Hillary Clinton,26262,"56,569"
"Texas, Hood",TX,Hood,Texas,TX,republican,Donald Trump,26262,"56,569"
"Texas, Hopkins",TX,Hopkins,Texas,TX,democrat,Hillary Clinton,13538,"36,184"
"Texas, Hopkins",TX,Hopkins,Texas,TX,republican,Donald Trump,13538,"36,184"
"Texas, Houston",TX,Houston,Texas,TX,democrat,Hillary Clinton,8353,"22,897"
"Texas, Houston",TX,Houston,Texas,TX,republican,Donald Trump,8353,"22,897"
"Texas, Howard",TX,Howard,Texas,TX,democrat,Hillary Clinton,8723,"36,214"
"Texas, Howard",TX,Howard,Texas,TX,republican,Donald Trump,8723,"36,214"
"Texas, Hudspeth",TX,Hudspeth,Texas,TX,democrat,Hillary Clinton,871,"4,254"
"Texas, Hudspeth",TX,Hudspeth,Texas,TX,republican,Donald Trump,871,"4,254"
"Texas, Hunt",TX,Hunt,Texas,TX,democrat,Hillary Clinton,31554,"91,895"
"Texas, Hunt",TX,Hunt,Texas,TX,republican,Donald Trump,31554,"91,895"
"Texas, Hutchinson",TX,Hutchinson,Texas,TX,democrat,Hillary Clinton,8155,"21,528"
"Texas, Hutchinson",TX,Hutchinson,Texas,TX,republican,Donald Trump,8155,"21,528"
"Texas, Irion",TX,Irion,Texas,TX,democrat,Hillary Clinton,766,"1,562"
"Texas, Irion",TX,Irion,Texas,TX,republican,Donald Trump,766,"1,562"
"Texas, Jack",TX,Jack,Texas,TX,democrat,Hillary Clinton,3350,"8,789"
"Texas, Jack",TX,Jack,Texas,TX,republican,Donald Trump,3350,"8,789"
"Texas, Jackson",TX,Jackson,Texas,TX,democrat,Hillary Clinton,5302,"14,873"
"Texas, Jackson",TX,Jackson,Texas,TX,republican,Donald Trump,5302,"14,873"
"Texas, Jasper",TX,Jasper,Texas,TX,democrat,Hillary Clinton,13419,"35,417"
"Texas, Jasper",TX,Jasper,Texas,TX,republican,Donald Trump,13419,"35,417"
"Texas, Jeff Davis",TX,Jeff Davis,Texas,TX,democrat,Hillary Clinton,1191,"2,231"
"Texas, Jeff Davis",TX,Jeff Davis,Texas,TX,republican,Donald Trump,1191,"2,231"
"Texas, Jefferson",TX,Jefferson,Texas,TX,democrat,Hillary Clinton,87618,"255,748"
"Texas, Jefferson",TX,Jefferson,Texas,TX,republican,Donald Trump,87618,"255,748"
"Texas, Jim Hogg",TX,Jim Hogg,Texas,TX,democrat,Hillary Clinton,2119,"5,257"
"Texas, Jim Hogg",TX,Jim Hogg,Texas,TX,republican,Donald Trump,2119,"5,257"
"Texas, Jim Wells",TX,Jim Wells,Texas,TX,democrat,Hillary Clinton,12379,"41,181"
"Texas, Jim Wells",TX,Jim Wells,Texas,TX,republican,Donald Trump,12379,"41,181"
"Texas, Johnson",TX,Johnson,Texas,TX,democrat,Hillary Clinton,57606,"162,763"
"Texas, Johnson",TX,Johnson,Texas,TX,republican,Donald Trump,57606,"162,763"
"Texas, Jones",TX,Jones,Texas,TX,democrat,Hillary Clinton,5960,"19,971"
"Texas, Jones",TX,Jones,Texas,TX,republican,Donald Trump,5960,"19,971"
"Texas, Karnes",TX,Karnes,Texas,TX,democrat,Hillary Clinton,4198,"15,494"
"Texas, Karnes",TX,Karnes,Texas,TX,republican,Donald Trump,4198,"15,494"
"Texas, Kaufman",TX,Kaufman,Texas,TX,democrat,Hillary Clinton,41265,"117,904"
"Texas, Kaufman",TX,Kaufman,Texas,TX,republican,Donald Trump,41265,"117,904"
"Texas, Kendall",TX,Kendall,Texas,TX,democrat,Hillary Clinton,20120,"41,903"
"Texas, Kendall",TX,Kendall,Texas,TX,republican,Donald Trump,20120,"41,903"
"Texas, Kenedy",TX,Kenedy,Texas,TX,democrat,Hillary Clinton,186,436
"Texas, Kenedy",TX,Kenedy,Texas,TX,republican,Donald Trump,186,436
"Texas, Kent",TX,Kent,Texas,TX,democrat,Hillary Clinton,434,748
"Texas, Kent",TX,Kent,Texas,TX,republican,Donald Trump,434,748
"Texas, Kerr",TX,Kerr,Texas,TX,democrat,Hillary Clinton,23297,"51,426"
"Texas, Kerr",TX,Kerr,Texas,TX,republican,Donald Trump,23297,"51,426"
"Texas, Kimble",TX,Kimble,Texas,TX,democrat,Hillary Clinton,1952,"4,413"
"Texas, Kimble",TX,Kimble,Texas,TX,republican,Donald Trump,1952,"4,413"
"Texas, King",TX,King,Texas,TX,democrat,Hillary Clinton,159,292
"Texas, King",TX,King,Texas,TX,republican,Donald Trump,159,292
"Texas, Kinney",TX,Kinney,Texas,TX,democrat,Hillary Clinton,1430,"3,636"
"Texas, Kinney",TX,Kinney,Texas,TX,republican,Donald Trump,1430,"3,636"
"Texas, Kleberg",TX,Kleberg,Texas,TX,democrat,Hillary Clinton,9512,"31,304"
"Texas, Kleberg",TX,Kleberg,Texas,TX,republican,Donald Trump,9512,"31,304"
"Texas, Knox",TX,Knox,Texas,TX,democrat,Hillary Clinton,1367,"3,732"
"Texas, Knox",TX,Knox,Texas,TX,republican,Donald Trump,1367,"3,732"
"Texas, La Salle",TX,La Salle,Texas,TX,democrat,Hillary Clinton,2059,"7,596"
"Texas, La Salle",TX,La Salle,Texas,TX,republican,Donald Trump,2059,"7,596"
"Texas, Lamar",TX,Lamar,Texas,TX,democrat,Hillary Clinton,18611,"49,528"
"Texas, Lamar",TX,Lamar,Texas,TX,republican,Donald Trump,18611,"49,528"
"Texas, Lamb",TX,Lamb,Texas,TX,democrat,Hillary Clinton,3995,"13,195"
"Texas, Lamb",TX,Lamb,Texas,TX,republican,Donald Trump,3995,"13,195"
"Texas, Lampasas",TX,Lampasas,Texas,TX,democrat,Hillary Clinton,8205,"20,524"
"Texas, Lampasas",TX,Lampasas,Texas,TX,republican,Donald Trump,8205,"20,524"
"Texas, Lavaca",TX,Lavaca,Texas,TX,democrat,Hillary Clinton,8661,"19,891"
"Texas, Lavaca",TX,Lavaca,Texas,TX,republican,Donald Trump,8661,"19,891"
"Texas, Lee",TX,Lee,Texas,TX,democrat,Hillary Clinton,6535,"16,975"
"Texas, Lee",TX,Lee,Texas,TX,republican,Donald Trump,6535,"16,975"
"Texas, Leon",TX,Leon,Texas,TX,democrat,Hillary Clinton,7439,"17,200"
"Texas, Leon",TX,Leon,Texas,TX,republican,Donald Trump,7439,"17,200"
"Texas, Liberty",TX,Liberty,Texas,TX,democrat,Hillary Clinton,24267,"81,354"
"Texas, Liberty",TX,Liberty,Texas,TX,republican,Donald Trump,24267,"81,354"
"Texas, Limestone",TX,Limestone,Texas,TX,democrat,Hillary Clinton,7739,"23,472"
"Texas, Limestone",TX,Limestone,Texas,TX,republican,Donald Trump,7739,"23,472"
"Texas, Lipscomb",TX,Lipscomb,Texas,TX,democrat,Hillary Clinton,1332,"3,494"
"Texas, Lipscomb",TX,Lipscomb,Texas,TX,republican,Donald Trump,1332,"3,494"
"Texas, Live Oak",TX,Live Oak,Texas,TX,democrat,Hillary Clinton,4302,"12,023"
"Texas, Live Oak",TX,Live Oak,Texas,TX,republican,Donald Trump,4302,"12,023"
"Texas, Llano",TX,Llano,Texas,TX,democrat,Hillary Clinton,10447,"20,592"
"Texas, Llano",TX,Llano,Texas,TX,republican,Donald Trump,10447,"20,592"
"Texas, Loving",TX,Loving,Texas,TX,democrat,Hillary Clinton,65,117
"Texas, Loving",TX,Loving,Texas,TX,republican,Donald Trump,65,117
"Texas, Lubbock",TX,Lubbock,Texas,TX,democrat,Hillary Clinton,99013,"302,094"
"Texas, Lubbock",TX,Lubbock,Texas,TX,republican,Donald Trump,99013,"302,094"
"Texas, Lynn",TX,Lynn,Texas,TX,democrat,Hillary Clinton,2009,"5,775"
"Texas, Lynn",TX,Lynn,Texas,TX,republican,Donald Trump,2009,"5,775"
"Texas, Madison",TX,Madison,Texas,TX,democrat,Hillary Clinton,4289,"14,120"
"Texas, Madison",TX,Madison,Texas,TX,republican,Donald Trump,4289,"14,120"
"Texas, Marion",TX,Marion,Texas,TX,democrat,Hillary Clinton,4238,"10,125"
"Texas, Marion",TX,Marion,Texas,TX,republican,Donald Trump,4238,"10,125"
"Texas, Martin",TX,Martin,Texas,TX,democrat,Hillary Clinton,1762,"5,616"
"Texas, Martin",TX,Martin,Texas,TX,republican,Donald Trump,1762,"5,616"
"Texas, Mason",TX,Mason,Texas,TX,democrat,Hillary Clinton,2057,"4,161"
"Texas, Mason",TX,Mason,Texas,TX,republican,Donald Trump,2057,"4,161"
"Texas, Matagorda",TX,Matagorda,Texas,TX,democrat,Hillary Clinton,12196,"37,088"
"Texas, Matagorda",TX,Matagorda,Texas,TX,republican,Donald Trump,12196,"37,088"
"Texas, Maverick",TX,Maverick,Texas,TX,democrat,Hillary Clinton,13588,"58,041"
"Texas, Maverick",TX,Maverick,Texas,TX,republican,Donald Trump,13588,"58,041"
"Texas, McCulloch",TX,McCulloch,Texas,TX,democrat,Hillary Clinton,3103,"8,124"
"Texas, McCulloch",TX,McCulloch,Texas,TX,republican,Donald Trump,3103,"8,124"
"Texas, McLennan",TX,McLennan,Texas,TX,democrat,Hillary Clinton,79075,"247,553"
"Texas, McLennan",TX,McLennan,Texas,TX,republican,Donald Trump,79075,"247,553"
"Texas, McMullen",TX,McMullen,Texas,TX,democrat,Hillary Clinton,499,806
"Texas, McMullen",TX,McMullen,Texas,TX,republican,Donald Trump,499,806
"Texas, Medina",TX,Medina,Texas,TX,democrat,Hillary Clinton,17246,"49,254"
"Texas, Medina",TX,Medina,Texas,TX,republican,Donald Trump,17246,"49,254"
"Texas, Menard",TX,Menard,Texas,TX,democrat,Hillary Clinton,864,"2,091"
"Texas, Menard",TX,Menard,Texas,TX,republican,Donald Trump,864,"2,091"
"Texas, Midland",TX,Midland,Texas,TX,democrat,Hillary Clinton,49212,"163,850"
"Texas, Midland",TX,Midland,Texas,TX,republican,Donald Trump,49212,"163,850"
"Texas, Milam",TX,Milam,Texas,TX,democrat,Hillary Clinton,8664,"24,680"
"Texas, Milam",TX,Milam,Texas,TX,republican,Donald Trump,8664,"24,680"
"Texas, Mills",TX,Mills,Texas,TX,democrat,Hillary Clinton,2245,"4,884"
"Texas, Mills",TX,Mills,Texas,TX,republican,Donald Trump,2245,"4,884"
"Texas, Mitchell",TX,Mitchell,Texas,TX,democrat,Hillary Clinton,2196,"8,474"
"Texas, Mitchell",TX,Mitchell,Texas,TX,republican,Donald Trump,2196,"8,474"
"Texas, Montague",TX,Montague,Texas,TX,democrat,Hillary Clinton,8604,"19,390"
"Texas, Montague",TX,Montague,Texas,TX,republican,Donald Trump,8604,"19,390"
"Texas, Montgomery",TX,Montgomery,Texas,TX,democrat,Hillary Clinton,204632,"555,216"
"Texas, Montgomery",TX,Montgomery,Texas,TX,republican,Donald Trump,204632,"555,216"
"Texas, Moore",TX,Moore,Texas,TX,democrat,Hillary Clinton,5284,"21,641"
"Texas, Moore",TX,Moore,Texas,TX,republican,Donald Trump,5284,"21,641"
"Texas, Morris",TX,Morris,Texas,TX,democrat,Hillary Clinton,4973,"12,429"
"Texas, Morris",TX,Morris,Texas,TX,republican,Donald Trump,4973,"12,429"
"Texas, Motley",TX,Motley,Texas,TX,democrat,Hillary Clinton,615,"1,170"
"Texas, Motley",TX,Motley,Texas,TX,republican,Donald Trump,615,"1,170"
